"sle","susdat_id"
"75","114420"
"75","114421"
"75","114422"
"75","114423"
"75","114424"
"75","114425"
"75","114426"
"75","114427"
"75","114428"
"75","114429"
"75","114430"
"75","114431"
"75","114432"
"75","114433"
"75","114434"
"75","114435"
"75","114436"
"75","114437"
"75","114438"
"75","114439"
"75","114440"
"75","114441"
"75","114442"
"75","114443"
"75","114444"
"75","114445"
"75","114446"
"75","114447"
"75","114448"
"75","114449"
"75","114450"
"75","114451"
"75","114452"
"75","114453"
"75","114454"
"75","114455"
"75","114456"
"75","114457"
"75","114458"
"75","114459"
"75","114460"
"75","114461"
"75","114462"
"75","114463"
"75","114464"
"75","114465"
"75","114466"
"75","114467"
"75","114468"
"75","114469"
"75","114470"
"75","114471"
"75","114472"
"75","114473"
"75","114474"
"75","114475"
"75","114476"
"75","114477"
"75","114478"
"75","114479"
"75","114480"
"75","114481"
"75","114482"
"75","114483"
"75","114484"
"75","114485"
"75","97719"
"75","114486"
"75","114487"
"75","114488"
"75","114489"
"75","114490"
"75","114491"
"75","114492"
"75","114493"
"75","114494"
"75","114495"
"75","114496"
"75","114497"
"75","114498"
"75","580"
"75","114499"
"75","114500"
"75","114501"
"75","114502"
"75","114503"
"75","114504"
"75","114505"
"75","114506"
"75","114507"
"75","114508"
"75","114509"
"75","114510"
"75","114511"
"75","581"
"75","114512"
"75","114513"
"75","114514"
"75","114515"
"75","114516"
"75","114517"
"75","114518"
"75","114519"
"75","502192"
"75","114520"
"75","114521"
"75","114522"
"75","502193"
"75","114523"
"75","114524"
"75","114525"
"75","114526"
"75","114527"
"75","114528"
"75","114529"
"75","114530"
"75","114531"
"75","114532"
"75","114533"
"75","114534"
"75","114535"
"75","114536"
"75","114537"
"75","114538"
"75","114539"
"75","114540"
"75","114541"
"75","114542"
"75","114543"
"75","114544"
"75","114545"
"75","114546"
"75","114547"
"75","114548"
"75","114549"
"75","114550"
"75","114551"
"75","114552"
"75","114553"
"75","114554"
"75","114555"
"75","114556"
"75","114557"
"75","114558"
"75","114559"
"75","114560"
"75","114561"
"75","114562"
"75","114563"
"75","114564"
"75","114565"
"75","114566"
"75","114567"
"75","114568"
"75","114569"
"75","114570"
"75","97707"
"75","114571"
"75","114572"
"75","114573"
"75","114574"
"75","114575"
"75","114576"
"75","114577"
"75","114578"
"75","114579"
"75","114580"
"75","114581"
"75","114582"
"75","114583"
"75","114584"
"75","114585"
"75","114586"
"75","114587"
"75","114588"
"75","114589"
"75","114590"
"75","114591"
"75","114592"
"75","114593"
"75","114594"
"75","114595"
"75","114596"
"75","114597"
"75","114598"
"75","114599"
"75","114600"
"75","114601"
"75","114602"
"75","114603"
"75","114604"
"75","114605"
"75","114606"
"75","114607"
"75","114608"
"75","114609"
"75","114610"
"75","114611"
"75","114612"
"75","97718"
"75","114613"
"75","114614"
"75","114615"
"75","114616"
"75","114617"
"75","114618"
"75","114619"
"75","114620"
"75","114621"
"75","114622"
"75","114623"
"75","114624"
"75","114625"
"75","114626"
"75","114627"
"75","114628"
"75","114629"
"75","114630"
"75","97716"
"75","114631"
"75","114632"
"75","114633"
"75","114634"
"75","114635"
"75","114636"
"75","114637"
"75","114638"
"75","114639"
"75","114640"
"75","114641"
"75","114642"
"75","114643"
"75","114644"
"75","114645"
"75","114646"
"75","114647"
"75","114648"
"75","114649"
"75","114650"
"75","114651"
"75","114652"
"75","114653"
"75","114654"
"75","114655"
"75","114656"
"75","114657"
"75","114658"
"75","114659"
"75","114660"
"75","114661"
"75","97717"
"75","114662"
"75","114663"
"75","114664"
"75","114665"
"75","114666"
"75","114667"
"75","114668"
"75","114669"
"75","114670"
"75","114671"
"75","114672"
"75","114673"
"75","114674"
"75","114675"
"75","114676"
"75","114677"
"75","114678"
"75","114679"
"75","114680"
"75","114681"
"75","114682"
"75","114683"
"75","114684"
"75","75613"
"75","75615"
"75","75602"
"75","97708"
"75","114686"
"75","114687"
"75","114688"
"75","114689"
"75","114690"
"75","114691"
"75","114692"
"75","114693"
"75","114694"
"75","114695"
"75","114696"
"75","114697"
"75","114698"
"75","10328"
"75","75578"
"75","10572"
"75","2875"
"75","85207"
"75","122563"
"75","74046"
"74","3932"
"74","115855"
"74","10601"
"74","80039"
"74","14996"
"74","115856"
"74","115857"
"74","115858"
"74","10280"
"74","2278"
"74","11127"
"74","9389"
"74","115859"
"74","11136"
"74","366"
"74","365"
"74","364"
"74","1703"
"74","10279"
"74","10276"
"74","367"
"74","76302"
"74","76359"
"74","75546"
"74","114210"
"74","115860"
"74","115861"
"74","18988"
"74","19034"
"74","9691"
"74","10296"
"74","67064"
"74","52189"
"74","115862"
"74","67069"
"74","115863"
"74","115864"
"74","115865"
"74","115866"
"74","115867"
"74","115868"
"74","115869"
"74","115870"
"74","115871"
"74","115872"
"74","115873"
"74","115874"
"74","115875"
"74","48478"
"74","10262"
"74","41917"
"74","24210"
"74","429"
"74","115876"
"74","10958"
"74","428"
"74","426"
"74","10967"
"74","10579"
"74","430"
"74","432"
"74","10921"
"74","110589"
"74","112267"
"74","11077"
"74","11081"
"74","368"
"74","11096"
"74","133984"
"74","373"
"74","133985"
"74","133986"
"74","133987"
"74","10919"
"74","133988"
"74","133989"
"74","11076"
"74","11084"
"74","11095"
"74","133990"
"74","133991"
"74","372"
"74","10126"
"74","133992"
"74","133993"
"74","11080"
"74","133994"
"74","133995"
"74","11099"
"74","133996"
"74","133997"
"74","3254"
"74","133998"
"74","133999"
"74","134000"
"74","134001"
"74","134002"
"74","134003"
"74","134004"
"74","134005"
"74","8877"
"74","0"
"74","19285"
"74","74882"
"74","18779"
"74","74880"
"74","117957"
"74","19073"
"74","11094"
"74","75307"
"74","74895"
"74","3142"
"74","11326"
"74","74894"
"74","74860"
"74","8860"
"74","11402"
"74","74859"
"74","74892"
"74","74896"
"74","371"
"74","11103"
"74","11075"
"74","74881"
"74","11092"
"74","11090"
"74","100992"
"74","134695"
"74","14915"
"74","10045"
"74","7130"
"74","134246"
"74","134242"
"74","110058"
"74","110249"
"74","110377"
"74","111006"
"74","18721"
"74","111602"
"74","6516"
"74","231"
"74","8137"
"74","30634"
"74","272"
"74","74858"
"73","3347"
"73","1861"
"73","2632"
"73","8731"
"73","14667"
"73","34942"
"73","115877"
"73","5609"
"73","6155"
"73","2089"
"73","10070"
"73","9783"
"73","8785"
"73","9775"
"73","9227"
"73","7130"
"73","0"
"73","2381"
"73","3545"
"73","10274"
"73","13979"
"73","6730"
"73","115878"
"73","14707"
"73","15148"
"73","14896"
"73","608"
"73","7910"
"73","4421"
"73","10849"
"73","14849"
"73","9598"
"73","14788"
"73","3596"
"73","8377"
"73","3069"
"73","10833"
"73","10495"
"73","8548"
"73","528"
"73","9449"
"73","9484"
"73","10045"
"73","13128"
"73","115879"
"73","8096"
"73","1027"
"73","404"
"73","28451"
"73","115880"
"73","14413"
"73","24998"
"73","10441"
"73","115881"
"73","115882"
"73","10283"
"73","10290"
"73","23092"
"73","14828"
"73","14766"
"73","115883"
"73","68199"
"73","7239"
"73","10451"
"73","231"
"73","67"
"73","97760"
"73","252"
"73","9208"
"73","70901"
"73","10452"
"73","10258"
"73","10453"
"73","32"
"73","14374"
"73","287"
"73","4164"
"73","8521"
"73","6321"
"73","15832"
"73","8673"
"73","2733"
"73","70435"
"73","6212"
"73","273"
"73","313"
"73","9281"
"73","207"
"73","327"
"73","10602"
"73","2339"
"73","2556"
"73","9274"
"73","1759"
"73","5378"
"73","445"
"73","1077"
"73","115884"
"73","9762"
"73","2794"
"73","3210"
"73","35"
"73","8116"
"73","10408"
"73","215"
"73","38"
"73","9354"
"73","8242"
"73","3374"
"73","4763"
"73","683"
"73","3334"
"73","10406"
"73","7814"
"73","406"
"73","8403"
"73","8266"
"73","2192"
"73","212"
"73","36886"
"73","384"
"73","10439"
"73","10632"
"73","3733"
"73","2187"
"73","265"
"73","10277"
"73","2818"
"73","8580"
"73","2898"
"73","14575"
"73","3946"
"73","115885"
"73","98696"
"73","10209"
"73","3629"
"73","99595"
"73","44"
"73","66"
"73","5055"
"73","7996"
"73","337"
"73","284"
"73","2675"
"73","96958"
"73","71657"
"73","10281"
"73","7790"
"73","2064"
"73","4860"
"73","9815"
"73","1144"
"73","10402"
"73","9038"
"73","17928"
"73","42837"
"73","7527"
"73","10415"
"73","6145"
"73","115886"
"73","115887"
"73","27"
"73","8106"
"73","1039"
"73","217"
"73","10326"
"73","387"
"73","6598"
"73","115888"
"73","2384"
"73","216"
"73","9685"
"73","8441"
"73","3822"
"73","2516"
"73","2063"
"73","34"
"73","8822"
"73","8936"
"73","9793"
"73","218"
"73","9544"
"73","4165"
"73","1696"
"73","411"
"73","4875"
"73","3861"
"73","392"
"73","15290"
"73","10650"
"73","476"
"73","3076"
"73","14997"
"73","9441"
"73","380"
"73","17756"
"73","221"
"73","115889"
"73","405"
"73","8609"
"73","3590"
"73","602"
"73","2455"
"73","4959"
"73","2168"
"73","2967"
"73","6836"
"73","2600"
"73","224"
"73","10456"
"73","8908"
"73","10393"
"73","3806"
"73","10141"
"73","7748"
"73","536"
"73","10424"
"73","7149"
"73","10414"
"73","10822"
"73","10640"
"73","10010"
"73","6420"
"73","6492"
"73","6373"
"73","10275"
"73","6825"
"73","7855"
"73","599"
"73","67905"
"73","115890"
"73","1509"
"73","10417"
"73","10423"
"73","10400"
"73","7907"
"73","196"
"73","2925"
"73","1083"
"73","10395"
"73","6247"
"73","5279"
"73","5892"
"73","33"
"73","3940"
"73","8049"
"73","115891"
"73","7188"
"73","198"
"73","244"
"73","10335"
"73","9172"
"73","4"
"73","268"
"73","225"
"73","4052"
"73","30853"
"73","7105"
"73","10416"
"73","9946"
"73","7958"
"73","4673"
"73","10201"
"73","4621"
"73","1371"
"73","8120"
"73","10404"
"73","10468"
"73","10282"
"73","24046"
"73","3396"
"73","15646"
"73","72"
"73","71587"
"73","20313"
"73","14990"
"73","68414"
"73","6819"
"73","37652"
"73","10401"
"73","3889"
"73","2476"
"73","344"
"73","8517"
"73","7720"
"73","10349"
"73","2763"
"73","10299"
"73","69543"
"73","508"
"73","8407"
"73","115892"
"73","115893"
"73","6314"
"73","7560"
"73","76841"
"73","638"
"73","8601"
"73","10899"
"73","8928"
"73","67928"
"73","8779"
"73","10656"
"73","636"
"73","484"
"73","5226"
"73","20333"
"73","15842"
"73","115894"
"73","2210"
"73","6415"
"73","9656"
"73","6468"
"73","1340"
"73","8276"
"73","22755"
"73","4151"
"73","6876"
"73","4472"
"73","7184"
"73","41091"
"73","8877"
"73","8732"
"73","8599"
"73","4153"
"73","6134"
"73","8865"
"73","9523"
"73","2884"
"73","13192"
"73","4333"
"73","1055"
"73","8896"
"73","6694"
"73","39344"
"73","39347"
"73","5331"
"73","10901"
"73","10850"
"73","20126"
"73","13882"
"73","15359"
"73","7310"
"73","9255"
"73","2126"
"73","10637"
"73","7915"
"73","8007"
"73","1078"
"73","9988"
"73","4477"
"73","1298"
"73","7529"
"73","8575"
"73","15600"
"73","3728"
"73","10303"
"73","5192"
"73","4045"
"73","12077"
"73","8994"
"73","12766"
"73","3966"
"73","22947"
"73","7707"
"73","8744"
"73","10820"
"73","10869"
"73","4199"
"73","5883"
"73","23266"
"73","10821"
"73","1420"
"73","1217"
"73","3075"
"73","41291"
"73","115895"
"73","2962"
"73","7558"
"73","9239"
"73","10709"
"73","7433"
"73","3550"
"73","1680"
"73","23730"
"73","10702"
"73","20731"
"73","10835"
"73","8316"
"73","115896"
"73","3415"
"73","24511"
"73","1033"
"73","14904"
"73","21681"
"73","10661"
"73","115897"
"73","19597"
"73","14412"
"73","6664"
"73","3670"
"73","11109"
"73","41619"
"73","9958"
"73","30314"
"73","31340"
"73","43454"
"73","15292"
"73","114381"
"73","6881"
"73","12694"
"73","42473"
"73","8414"
"73","1664"
"73","4666"
"73","14704"
"73","22307"
"73","7179"
"73","74330"
"73","13107"
"73","412"
"73","14379"
"73","42764"
"73","10444"
"73","33267"
"73","24792"
"73","98468"
"73","115898"
"73","115899"
"73","42430"
"73","43440"
"73","4922"
"73","33835"
"73","115900"
"73","34003"
"73","10366"
"73","12124"
"73","10703"
"73","625"
"73","19831"
"73","34816"
"73","43097"
"73","10664"
"73","34902"
"73","14720"
"73","640"
"73","21260"
"73","22542"
"73","12563"
"73","35181"
"73","35221"
"73","9065"
"73","22621"
"73","22666"
"73","4804"
"73","115901"
"73","481"
"73","74"
"73","276"
"73","8561"
"73","642"
"73","115902"
"73","10284"
"73","3756"
"73","2389"
"73","39762"
"73","358"
"73","261"
"73","23484"
"73","63"
"73","73887"
"73","23690"
"73","1331"
"73","115903"
"73","83293"
"73","115904"
"73","45445"
"73","15222"
"73","15302"
"73","25262"
"73","8307"
"73","705"
"73","21026"
"73","21035"
"73","25590"
"73","3707"
"73","645"
"73","50"
"73","26652"
"73","115905"
"73","4717"
"73","3971"
"73","115906"
"73","12207"
"73","13118"
"73","4148"
"73","75379"
"73","8435"
"73","9753"
"73","28113"
"73","7796"
"73","7621"
"73","115907"
"73","100964"
"73","115908"
"73","115909"
"73","266"
"73","73891"
"73","279"
"73","16981"
"73","31246"
"73","48714"
"73","31726"
"73","115910"
"73","81002"
"73","115911"
"73","81140"
"73","115912"
"73","115913"
"73","4005"
"73","14599"
"73","73907"
"73","115914"
"73","258"
"73","67961"
"73","32828"
"73","115915"
"73","35343"
"73","357"
"73","141"
"73","75581"
"73","11458"
"73","115916"
"73","114141"
"73","14037"
"73","637"
"73","115917"
"73","115918"
"73","53408"
"73","278"
"73","9550"
"73","115919"
"73","115920"
"73","10315"
"73","4561"
"73","115921"
"73","115922"
"73","115923"
"73","115924"
"73","115925"
"73","1292"
"73","10739"
"73","6200"
"73","115926"
"73","8723"
"73","3366"
"73","10413"
"73","52140"
"73","115928"
"73","9191"
"73","338"
"73","115929"
"73","29010"
"73","114016"
"73","115930"
"73","5442"
"73","115931"
"73","115932"
"73","18615"
"73","115933"
"73","8675"
"73","15317"
"73","8297"
"73","2009"
"73","75435"
"73","32024"
"73","8137"
"73","98758"
"73","9182"
"73","54364"
"73","5097"
"73","3854"
"73","115934"
"73","8805"
"73","548"
"73","115935"
"73","98478"
"73","37"
"73","73897"
"73","68067"
"73","73885"
"73","115936"
"73","69837"
"73","115937"
"73","115938"
"73","115939"
"73","115940"
"73","10397"
"73","115941"
"73","115942"
"73","544"
"73","68374"
"73","14582"
"73","8782"
"73","115943"
"73","68813"
"73","14348"
"73","115944"
"73","115946"
"73","10893"
"73","8156"
"73","5623"
"73","1232"
"73","23571"
"73","115947"
"73","1912"
"73","9054"
"73","8615"
"73","4943"
"73","341"
"73","4565"
"73","7368"
"73","70844"
"73","7472"
"73","7000"
"73","75574"
"73","14583"
"73","115948"
"73","115949"
"73","115950"
"73","115951"
"73","4953"
"73","604"
"73","3195"
"73","115953"
"73","15163"
"73","269"
"73","115954"
"73","4335"
"73","115955"
"73","115956"
"73","98794"
"73","9174"
"73","115957"
"73","115958"
"73","69223"
"73","620"
"73","115959"
"73","115960"
"73","115961"
"73","24047"
"73","312"
"73","31773"
"73","31824"
"73","42462"
"73","5508"
"73","22412"
"73","42952"
"73","30"
"73","115962"
"73","15035"
"73","8834"
"73","15706"
"73","38453"
"73","26414"
"73","14637"
"73","5277"
"73","45108"
"73","115963"
"73","115964"
"73","115965"
"73","68641"
"73","115966"
"73","7182"
"73","57527"
"73","68096"
"73","78"
"73","88502"
"73","93637"
"73","14558"
"73","46378"
"73","14845"
"73","18055"
"73","115967"
"73","115968"
"73","27754"
"73","1317"
"73","29003"
"73","115969"
"73","30184"
"73","8920"
"73","14775"
"73","32743"
"73","15701"
"73","33180"
"73","33633"
"73","4577"
"73","115970"
"73","115971"
"73","115972"
"73","606"
"73","3040"
"73","14710"
"73","68154"
"73","4863"
"73","10"
"73","115973"
"73","26711"
"73","15530"
"73","10445"
"73","4062"
"73","27238"
"73","27246"
"73","115974"
"73","76400"
"73","596"
"73","115975"
"73","115976"
"73","9574"
"73","50254"
"73","14638"
"73","8047"
"73","99188"
"73","115021"
"73","77944"
"73","33553"
"73","115977"
"73","43322"
"73","115978"
"73","115979"
"73","8205"
"73","57429"
"73","1094"
"73","33828"
"73","43666"
"73","115980"
"73","115981"
"73","115982"
"73","115983"
"73","115984"
"73","115985"
"73","25021"
"73","69421"
"73","69538"
"73","115986"
"73","115987"
"73","115988"
"73","97037"
"73","3571"
"73","14425"
"73","41919"
"73","79559"
"73","115989"
"73","57604"
"73","32839"
"73","7432"
"73","73886"
"73","8194"
"73","5506"
"73","72508"
"73","115990"
"73","75452"
"73","4446"
"73","115991"
"73","115992"
"73","115993"
"73","115994"
"73","115995"
"73","115996"
"73","115997"
"73","115998"
"73","115999"
"73","116000"
"73","116001"
"73","117952"
"73","7613"
"73","10450"
"73","99162"
"73","116003"
"73","116004"
"73","116005"
"73","116006"
"73","116007"
"73","116008"
"73","4648"
"73","116009"
"73","1698"
"73","6865"
"73","6556"
"73","10205"
"73","54565"
"73","1889"
"73","10437"
"73","2467"
"73","116010"
"73","116011"
"73","116012"
"73","10446"
"73","116013"
"73","116014"
"73","116015"
"73","593"
"73","116016"
"73","10405"
"73","116017"
"73","68559"
"73","9165"
"73","71002"
"73","631"
"73","116018"
"73","116019"
"73","116020"
"73","116021"
"73","116022"
"73","96950"
"73","116023"
"73","7458"
"73","116024"
"73","116025"
"73","69158"
"73","9831"
"73","15674"
"73","49693"
"73","40686"
"73","116026"
"73","116027"
"73","116028"
"73","116029"
"73","116030"
"73","14315"
"73","68088"
"73","5633"
"73","6312"
"73","116031"
"73","5518"
"73","8826"
"73","116032"
"73","116033"
"73","3419"
"73","116034"
"73","116035"
"73","116036"
"73","116037"
"73","116038"
"73","116039"
"73","8067"
"73","100971"
"73","2029"
"73","116040"
"73","116041"
"73","1206"
"73","9902"
"73","116042"
"73","9827"
"73","116043"
"73","10435"
"73","116044"
"73","116045"
"73","116046"
"73","116047"
"73","71612"
"73","116048"
"73","100972"
"73","40657"
"73","9972"
"73","69236"
"73","116049"
"73","116050"
"73","116051"
"73","116052"
"73","1151"
"73","116053"
"73","7524"
"73","116054"
"73","116055"
"73","3508"
"73","116056"
"73","116057"
"73","116058"
"73","116059"
"73","3072"
"73","116060"
"73","116061"
"73","116062"
"73","6849"
"73","116063"
"73","116064"
"73","116065"
"73","116066"
"73","8042"
"73","116067"
"73","7961"
"73","17907"
"73","116068"
"73","116069"
"73","116070"
"73","50396"
"73","116071"
"73","116072"
"73","116073"
"73","116074"
"73","69260"
"73","116075"
"73","116076"
"73","116077"
"73","116078"
"73","116079"
"73","68349"
"73","116080"
"73","116081"
"73","116082"
"73","116083"
"73","116084"
"73","116085"
"73","116086"
"73","98611"
"73","73173"
"73","116087"
"73","116088"
"73","116089"
"73","116090"
"73","116091"
"73","98944"
"73","116092"
"73","116093"
"73","116094"
"73","116095"
"73","116096"
"73","116097"
"73","116098"
"73","116099"
"73","114038"
"73","15481"
"73","48460"
"73","9627"
"73","17612"
"73","116100"
"73","6763"
"73","116101"
"73","96934"
"73","116102"
"73","116103"
"73","116104"
"73","17208"
"73","6900"
"73","99452"
"73","116105"
"73","116106"
"73","116107"
"73","116108"
"73","5950"
"73","116109"
"73","78041"
"73","116110"
"73","116111"
"73","2383"
"73","116112"
"73","116113"
"73","116114"
"73","116115"
"73","116116"
"73","116117"
"73","116118"
"73","116119"
"73","116120"
"73","116121"
"73","116122"
"73","116123"
"73","116124"
"73","116125"
"73","1426"
"73","6169"
"73","116126"
"73","116127"
"73","116128"
"73","116129"
"73","116130"
"73","116131"
"73","116132"
"73","116133"
"73","116134"
"73","116135"
"73","116136"
"73","99122"
"73","115011"
"73","116137"
"73","17552"
"73","14293"
"73","116138"
"73","116139"
"73","116140"
"73","116141"
"73","116142"
"73","116143"
"73","96403"
"73","116144"
"73","79"
"73","116145"
"73","116146"
"73","116147"
"73","116148"
"73","116149"
"73","116150"
"73","116151"
"73","116152"
"73","116153"
"73","116154"
"73","17356"
"73","116155"
"73","94232"
"73","116156"
"73","655"
"73","116157"
"73","1230"
"73","72609"
"73","116158"
"73","116159"
"73","5946"
"73","7417"
"73","116160"
"73","10900"
"73","116161"
"73","116162"
"73","116163"
"73","14938"
"73","116164"
"73","116165"
"73","15251"
"73","76511"
"73","116166"
"73","10257"
"73","3614"
"73","116167"
"73","116168"
"73","3270"
"73","116169"
"73","24988"
"73","116170"
"73","14928"
"73","69178"
"73","116172"
"73","14665"
"73","116173"
"73","116174"
"73","116175"
"73","116176"
"73","116177"
"73","116178"
"73","116179"
"73","116180"
"73","116181"
"73","116182"
"73","116183"
"73","75670"
"73","116184"
"73","116185"
"73","116186"
"73","116187"
"73","6388"
"73","14682"
"73","116188"
"73","10323"
"73","116189"
"73","8437"
"73","98768"
"73","7140"
"73","116190"
"73","116191"
"73","98461"
"73","70423"
"73","116192"
"73","116193"
"73","73183"
"73","5985"
"73","6754"
"73","77181"
"73","96430"
"73","13367"
"73","10180"
"73","70419"
"73","3017"
"73","10823"
"73","8708"
"73","68201"
"73","2083"
"73","10730"
"73","116194"
"73","399"
"73","98633"
"73","69645"
"73","70820"
"73","69819"
"73","116195"
"73","116196"
"73","116197"
"73","116198"
"73","116199"
"73","116200"
"73","116201"
"73","116202"
"73","116203"
"73","68764"
"73","15480"
"73","116204"
"73","2735"
"73","116205"
"73","116206"
"73","116207"
"73","116208"
"73","116209"
"73","113795"
"73","116210"
"73","116211"
"73","116212"
"73","116213"
"73","116214"
"73","116215"
"73","116216"
"73","116217"
"73","116218"
"73","116219"
"73","2989"
"73","114011"
"73","116221"
"73","116222"
"73","116223"
"73","116224"
"73","3408"
"73","1866"
"73","15085"
"73","15353"
"73","116225"
"73","79541"
"73","116226"
"73","8083"
"73","116227"
"73","116228"
"73","10425"
"73","6001"
"73","116229"
"73","116230"
"73","98752"
"73","68092"
"73","116231"
"73","116232"
"73","66866"
"73","116233"
"73","116234"
"73","116235"
"73","1499"
"73","116236"
"73","116237"
"73","116238"
"73","116239"
"73","116240"
"73","116241"
"73","116242"
"73","116243"
"73","116244"
"73","116245"
"73","10313"
"73","116246"
"73","53632"
"73","14666"
"73","116247"
"73","116248"
"73","116249"
"73","66864"
"73","116250"
"73","116251"
"73","116252"
"73","2643"
"73","12699"
"73","10263"
"73","116253"
"73","3460"
"73","98902"
"73","99225"
"73","116254"
"73","116255"
"73","14804"
"73","116256"
"73","6812"
"73","98791"
"73","116257"
"73","542"
"73","664"
"73","116258"
"73","116259"
"73","10353"
"73","116260"
"73","39211"
"73","209"
"73","2900"
"73","71654"
"73","116261"
"73","116262"
"73","116263"
"73","116264"
"73","116265"
"73","56127"
"73","5628"
"73","116266"
"73","60885"
"73","116267"
"73","116269"
"73","69349"
"73","116270"
"73","7704"
"73","116271"
"73","2397"
"73","116272"
"73","116273"
"73","116274"
"73","116275"
"73","116276"
"73","116277"
"73","116278"
"73","68283"
"73","9413"
"73","2493"
"73","68106"
"73","116279"
"73","116280"
"73","350"
"73","116281"
"73","21576"
"73","116282"
"73","116283"
"73","594"
"73","116284"
"73","116285"
"73","69177"
"73","116286"
"73","40770"
"73","40769"
"73","116287"
"73","14746"
"73","116288"
"73","116289"
"73","116290"
"73","69821"
"73","116291"
"73","116292"
"73","116293"
"73","116294"
"73","116295"
"73","116296"
"73","7380"
"73","116297"
"73","33734"
"73","116298"
"73","1142"
"73","14797"
"73","1869"
"73","2004"
"73","7770"
"73","15143"
"73","10521"
"73","6156"
"73","7731"
"73","10646"
"73","116299"
"73","31865"
"73","116300"
"73","1605"
"73","15429"
"73","9870"
"73","116301"
"73","1064"
"73","615"
"73","6886"
"73","1324"
"73","8874"
"73","21168"
"73","116302"
"73","14641"
"73","18308"
"73","18339"
"73","3531"
"73","31862"
"73","15830"
"73","14642"
"73","15848"
"73","116303"
"73","34341"
"73","18017"
"73","10903"
"73","32832"
"73","94708"
"73","116304"
"73","33278"
"73","116305"
"73","116306"
"73","46379"
"73","116307"
"73","40591"
"73","116308"
"73","116309"
"73","10329"
"73","116310"
"73","116311"
"73","15216"
"73","116312"
"73","116313"
"73","15218"
"73","73987"
"73","38257"
"73","116314"
"73","116315"
"73","391"
"73","9704"
"73","1739"
"73","9201"
"73","10443"
"73","8180"
"73","116316"
"73","116317"
"73","71644"
"73","69470"
"73","70900"
"73","116318"
"73","68065"
"73","69904"
"73","116319"
"73","116320"
"73","116321"
"73","116322"
"73","116323"
"73","116324"
"73","127411"
"73","97277"
"73","14840"
"73","116326"
"73","21172"
"73","116327"
"73","116328"
"73","116329"
"73","1955"
"73","116330"
"73","69381"
"73","116331"
"73","6964"
"73","116332"
"73","8572"
"73","1103"
"73","8569"
"73","9547"
"73","6974"
"73","116333"
"73","42886"
"73","42209"
"73","116334"
"73","24113"
"73","116335"
"73","116336"
"73","116337"
"73","25961"
"73","116338"
"73","116339"
"73","116340"
"73","116341"
"73","116342"
"73","116343"
"73","116344"
"73","116345"
"73","116346"
"73","116347"
"73","116348"
"73","116349"
"73","116350"
"73","34264"
"73","10505"
"73","116351"
"73","116352"
"73","116353"
"73","26890"
"73","116354"
"73","116355"
"73","116356"
"73","116357"
"73","6873"
"73","116358"
"73","116359"
"73","116360"
"73","66969"
"73","6951"
"73","116361"
"73","116362"
"73","116363"
"73","116364"
"73","116365"
"73","78025"
"73","116366"
"73","116367"
"73","116368"
"73","116369"
"73","116370"
"73","116371"
"73","116372"
"73","116373"
"73","96404"
"73","116374"
"73","116375"
"73","116376"
"73","116377"
"73","10155"
"73","116378"
"73","10350"
"73","116379"
"73","116380"
"73","17057"
"73","69911"
"73","6458"
"73","116381"
"73","116382"
"73","69212"
"73","29297"
"73","99107"
"73","116383"
"73","77123"
"73","116384"
"73","116385"
"73","116386"
"73","116387"
"73","116388"
"73","116389"
"73","116390"
"73","116391"
"73","48232"
"73","6817"
"73","10512"
"73","116392"
"73","116393"
"73","99352"
"73","116394"
"73","116395"
"73","69704"
"73","5616"
"73","116396"
"73","116397"
"73","116398"
"73","116399"
"73","2648"
"73","116400"
"73","116401"
"73","116402"
"73","116403"
"73","116404"
"73","116405"
"73","116406"
"73","116407"
"73","116408"
"73","68231"
"73","116409"
"73","98762"
"73","71650"
"73","127412"
"73","543"
"73","116411"
"73","116412"
"73","116413"
"73","116414"
"73","116415"
"73","116416"
"73","116417"
"73","116418"
"73","7132"
"73","10340"
"73","116419"
"73","115018"
"73","85682"
"73","116420"
"73","330"
"73","116422"
"73","116423"
"73","69052"
"73","116424"
"73","116425"
"73","116426"
"73","116427"
"73","69882"
"73","116428"
"73","116429"
"73","116430"
"73","94200"
"73","116431"
"73","40767"
"73","116432"
"73","116433"
"73","116434"
"73","116435"
"73","116436"
"73","116437"
"73","116438"
"73","116439"
"73","116441"
"73","116442"
"73","68289"
"73","116444"
"73","116445"
"73","116446"
"73","116447"
"73","116448"
"73","116449"
"73","116450"
"73","116451"
"73","116452"
"73","116453"
"73","116454"
"73","116455"
"73","116456"
"73","116457"
"73","116458"
"73","116459"
"73","116460"
"73","68361"
"73","40587"
"73","116461"
"73","116462"
"73","9228"
"73","116463"
"73","116464"
"73","6009"
"73","116465"
"73","116466"
"73","116467"
"73","116468"
"73","116469"
"73","116470"
"73","116471"
"73","116472"
"73","116473"
"73","116474"
"73","116475"
"73","30736"
"73","116476"
"73","40592"
"73","116477"
"73","116478"
"73","116479"
"73","116480"
"73","116481"
"73","116482"
"73","116483"
"73","116484"
"73","116485"
"73","116486"
"73","116487"
"73","116488"
"73","116489"
"73","116490"
"73","116491"
"73","116492"
"73","2085"
"73","116493"
"73","40586"
"73","116494"
"73","116495"
"73","14627"
"73","116496"
"73","116497"
"73","116498"
"73","116499"
"73","93647"
"73","116500"
"73","45"
"73","116501"
"73","116502"
"73","116503"
"73","15676"
"73","116504"
